probe_id,fsetid,atom,x,y,man_fsetid,type,start,stop,feature_type,P_SKMel29_AdDNp73beta_1.CEL,P_SKMel29_AdDNp73beta_2.CEL,P_SKMel29_AdDNp73beta_3.CEL,P_SKMel29_AdGFP_1.CEL,P_SKMel29_AdGFP_2.CEL,P_SKMel29_AdGFP_3.CEL,P_SKMel29_AdTAp73alpha_1.CEL,P_SKMel29_AdTAp73alpha_2.CEL,P_SKMel29_AdTAp73alpha_3.CEL,log2_P_SKMel29_AdDNp73beta_1.CEL,log2_P_SKMel29_AdDNp73beta_2.CEL,log2_P_SKMel29_AdDNp73beta_3.CEL,log2_P_SKMel29_AdGFP_1.CEL,log2_P_SKMel29_AdGFP_2.CEL,log2_P_SKMel29_AdGFP_3.CEL,log2_P_SKMel29_AdTAp73alpha_1.CEL,log2_P_SKMel29_AdTAp73alpha_2.CEL,log2_P_SKMel29_AdTAp73alpha_3.CEL,DNp73beta_mean_log2,DNp73beta_sd_log2,GFP_mean_log2,GFP_sd_log2,TAp73alpha_mean_log2,TAp73alpha_sd_log2,log2FC_TAp73alpha_vs_GFP,log2FC_DNp73beta_vs_GFP,log2FC_TAp73alpha_vs_DNp73beta
2981425,24521095,6624231,1264,1112,PSR2200160991.hg.1,2,31344332.0,31345602.0,probeset_region,136.66667,303.44446,298.0,170.66667,184.11111,319.0,108.666664,203.66667,146.77777,7.105035524000417,8.250035240679383,8.224001674198105,7.423466164094626,7.532247710350341,8.321928094887362,6.776981239558493,7.6771323805020835,7.207285462739383,7.859690812959301,0.6536802662702513,7.759213989777443,0.4903506187093971,7.22046636093332,0.4502203029555764,-0.5387476288441233,0.10047682318185824,-0.6392244520259815
3311101,24521095,6624232,1300,1235,PSR2200160991.hg.1,2,31344332.0,31345602.0,probeset_region,200.88889,422.44446,251.88889,240.22223,236.0,404.66666,185.33333,165.55556,187.88889,7.657417678560896,8.726028937580885,7.982359821519999,7.9142190497325355,7.888743248898259,8.66415091581545,7.541741932741391,7.37985968119119,7.561394003684188,8.121935479220594,0.547807930659083,8.155704404815415,0.4405117989544869,7.494331872538923,0.09962159864732718,-0.6613725322764923,-0.03376892559482059,-0.6276036066816717
3415901,24521095,6624233,1580,1274,PSR2200160991.hg.1,2,31344332.0,31345602.0,probeset_region,238.55556,443.8889,460.33334,218.33333,209.22223,503.55554,223.44444,276.66666,233.66667,7.904216471520666,8.797301246397787,8.849665758727388,7.776981239558493,7.715771418437842,8.978869281199763,7.810214565298934,8.117210131790179,7.874469149185714,8.517061158881946,0.531384482891709,8.157207313065365,0.7122379889891258,7.933964615424942,0.16191464522577145,-0.2232426976404236,0.35985384581658053,-0.5830965434570041
3659727,24521095,6624234,1526,1365,PSR2200160991.hg.1,2,31344332.0,31345602.0,probeset_region,80.55556,118.77778,85.111115,90.55556,67.22222,110.333336,40.333332,54.88889,86.111115,6.349711281392425,6.904216471520666,6.42812755552904,6.516575552456658,6.092169826001337,6.798741824707655,5.369233765283099,5.804489599304457,6.444784898830495,6.560685102814044,0.30007937112779215,6.469162401055217,0.3556641710002882,5.872836087806017,0.541023097553739,-0.5963263132492003,0.09152270175882649,-0.6878490150080268
3833741,24521095,6624235,1340,1430,PSR2200160991.hg.1,2,31344332.0,31345602.0,probeset_region,76.888885,65.22222,99.77778,50.333332,79.111115,109.55556,80.77778,61.666668,74.333336,6.283345569761521,6.049243500551913,6.6550337512217,5.68182400423709,6.323930508863084,6.7886277361131,6.353636969569713,5.969626380230124,6.235216510397082,6.329207607178379,0.30548805509980215,6.2647940830710915,0.5557665542880881,6.186159953398973,0.19664928812384821,-0.07863412967211847,0.0644135241072874,-0.14304765377940587
757767,24521096,6624236,2006,282,PSR2200160992.hg.1,2,31345603.0,31345776.0,probeset_region,164.55556,195.44444,214.77777,169.44444,140.33333,179.55556,196.11111,179.0,172.55556,7.37117162868156,7.617977545497887,7.753402438634389,7.413157751710048,7.142957901922752,7.496299014907808,7.622865317676991,7.491853096329675,7.439253750792996,7.580850537604611,0.19380121015006438,7.350804889513536,0.1847387211697984,7.517990721599888,0.09455518740118675,0.16718583208635174,0.23004564809107553,-0.06285981600472379
905590,24521096,6624237,2429,337,PSR2200160992.hg.1,2,31345603.0,31345776.0,probeset_region,104.77778,111.44444,120.55556,132.77777,100.888885,145.55556,110.77778,111.22222,160.22223,6.72489277342749,6.813068551499251,6.925472041472529,7.063694602181909,6.670852874140136,7.195303864498982,6.804489599304457,6.810214565298934,7.332906863310246,6.821144455466423,0.10053320775264325,6.976617113607009,0.27285358176955876,6.982537009304546,0.3034426960002354,0.0059198956975370365,-0.15547265814058608,0.16139255383812312
2566725,24521096,6624238,1964,957,PSR2200160992.hg.1,2,31345603.0,31345776.0,probeset_region,552.3333,450.33334,411.0,669.55554,432.0,393.44446,515.1111,463.8889,586.7778,9.11200497246788,8.8180495553705,8.686500527183219,9.389213025018591,8.758223214726724,8.62367835744561,9.011537803999827,8.86074212428179,9.199126988913497,8.872185018340533,0.21785659159751525,8.92370486573031,0.408716239496515,9.023802305731705,0.16952549264049627,0.1000974400013952,-0.051519847389776885,0.15161728739117208
2618571,24521096,6624239,210,977,PSR2200160992.hg.1,2,31345603.0,31345776.0,probeset_region,109.44444,86.111115,123.55556,103.888885,115.333336,88.55556,80.55556,103.22222,70.666664,6.787177017973314,6.444784898830495,6.96064558100074,6.712718001280165,6.862120757026862,6.484711054398036,6.349711281392425,6.70351909933864,6.163230297673468,6.730869165934849,0.26249950762463725,6.686516604235021,0.19006421497728757,6.405486892801512,0.2744288367177184,-0.28102971143350963,0.04435256169982793,-0.32538227313333756
5684681,24521096,6624240,400,2121,PSR2200160992.hg.1,2,31345603.0,31345776.0,probeset_region,83.55556,88.0,131.77777,122.55556,77.0,83.55556,65.666664,97.111115,80.666664,6.40182767098867,6.475733430966398,7.052869827739506,6.949016091077759,6.285402218862249,6.40182767098867,6.058893634019119,6.616344676067488,6.351675393355333,6.643476976564858,0.35646513894650617,6.545415326976226,0.3543429187428704,6.34230456781398,0.2788436396059589,-0.20311075916224564,0.09806164958863217,-0.3011724087508778
6702258,24521096,6624241,2257,2500,PSR2200160992.hg.1,2,31345603.0,31345776.0,probeset_region,64.22222,87.333336,106.22222,79.22222,110.111115,106.77778,97.333336,97.44444,129.11111,6.02729167291665,6.464886090264837,6.7444601193070275,6.325930010199859,6.795859327247332,6.751915946979486,6.619608680839537,6.621237862266454,7.023600396657159,6.412212627496172,0.3614740867400156,6.624568428142226,0.2595600771896189,6.7548156465877165,0.23277584702981935,0.1302472184454908,-0.21235580064605397,0.3426030190915448
626415,24521097,6624242,1974,233,PSR2200160993.hg.1,2,31345777.0,31345810.0,probeset_region,258.22223,161.66667,183.0,277.44446,256.77777,216.0,310.0,275.8889,240.66667,8.018045628285186,7.345774881951933,7.523561956057013,8.12124576815498,8.00998405061783,7.7615512324444795,8.280770770130603,8.11316333391413,7.916874714544974,7.62912748876471,0.3483461645630138,7.9642603504057625,0.18415491393337907,8.103602939529901,0.18213631069416464,0.13934258912413888,-0.3351328616410525,0.4744754507651914
2223616,24521097,6624243,1895,829,PSR2200160993.hg.1,2,31345777.0,31345810.0,probeset_region,55.0,65.111115,94.333336,70.55556,69.44444,71.333336,70.111115,95.22222,59.77778,5.807354922057604,6.046820930748888,6.574908874542861,6.160991910855191,6.138413993975045,6.176588782446316,6.152003162238109,6.588298200574378,5.925472041472529,6.143028242449784,0.39271701339828685,6.158664895758851,0.0191934850444238,6.221924468095005,0.33689964537971534,0.06325957233615398,-0.01563665330906705,0.07889622564522103
2229661,24521097,6624244,2580,831,PSR2200160993.hg.1,2,31345777.0,31345810.0,probeset_region,185.55556,129.44444,152.11111,205.55556,196.44444,138.33333,207.55556,199.22223,144.33333,7.543461526605962,7.02729167291665,7.258435203212311,7.690386065318901,7.625302952198195,7.122396578695182,7.704287945116734,7.645458343236441,7.1832217735654496,7.276396134244975,0.2585532358085689,7.479361865404093,0.31084902258130365,7.5109893539728745,0.28537505249925393,0.03162748856878128,-0.20296573115911798,0.23459321972789926
3495314,24521097,6624245,593,1304,PSR2200160993.hg.1,2,31345777.0,31345810.0,probeset_region,191.22223,153.33333,135.88889,135.88889,152.44444,134.11111,223.55556,87.333336,138.33333,7.586631371980685,7.26990583499312,7.0968615035159335,7.0968615035159335,7.261572586875276,7.078002548208146,7.810928615829941,6.464886090264837,7.122396578695182,7.3177995701632454,0.24837268049325525,7.145478879533119,0.1009813186295372,7.132737094929986,0.6730808382835026,-0.0127417846031328,0.17232069063012645,-0.18506247523325925
3702148,24521097,6624246,1067,1381,PSR2200160993.hg.1,2,31345777.0,31345810.0,probeset_region,206.66667,148.0,132.22223,183.11111,184.11111,164.33333,226.22223,196.66667,190.55556,7.698125887637964,7.219168520462161,7.057691015412374,7.524432912349784,7.532247710350341,7.369233765283099,7.827960169445535,7.626925830947577,7.581619070415799,7.324995141170834,0.33307455866309404,7.475304795994408,0.0919432729136125,7.678835023602971,0.1311179144106386,0.20353022760856376,-0.15030965482357406,0.3538398824321378
5800964,24521097,6624247,1443,2164,PSR2200160993.hg.1,2,31345777.0,31345810.0,probeset_region,160.33333,118.111115,136.88889,190.66667,159.44444,112.44444,163.77777,150.66667,140.0,7.333900691070422,6.896164230085943,7.107362363210559,7.582455683395414,7.325930010199859,6.82584212787449,7.364377821635974,7.244760282746834,7.139551352398794,7.1124757614556415,0.21891302485236852,7.244742607156589,0.38478508795064625,7.249563152260534,0.11249015949890184,0.004820545103945584,-0.13226684570094704,0.13708739080489263
1438124,24521098,6624248,1643,536,PSR2200160994.hg.1,2,31345811.0,31346232.0,probeset_region,143.0,105.888885,133.77777,230.0,121.0,132.44444,171.33333,129.0,172.55556,7.169925001442312,6.739968036561036,7.0744387610853545,7.851749041416057,6.930737337562887,7.06009541593378,7.429057927013934,7.022367813028454,7.439253750792996,6.9947772663629015,0.22577691028655106,7.280860598304241,0.4986166753819283,7.296893163611795,0.23780057777539754,0.016032565307553703,-0.28608333194133984,0.30211589724889354
3770645,24521098,6624249,2564,1406,PSR2200160994.hg.1,2,31345811.0,31346232.0,probeset_region,60.22222,55.555557,62.77778,71.55556,111.77778,69.22222,58.77778,103.666664,67.22222,5.9359834871526385,5.821596887882458,5.994981944409141,6.181014213815878,6.817339021474452,6.133855729318825,5.901537381573214,6.709658213116682,6.092169826001337,5.9175207731480794,0.08815468401055566,6.377402988203052,0.3817247250217696,6.234455140230412,0.42243183187062994,-0.14294784797264004,-0.4598822150549724,0.31693436708233236
4303569,24521098,6624250,2168,1605,PSR2200160994.hg.1,2,31345811.0,31346232.0,probeset_region,102.22222,154.44444,89.55556,105.888885,95.666664,108.888885,68.0,74.111115,86.333336,6.6896097730922355,7.280255229987073,6.500731274686899,6.739968036561036,6.594946551338986,6.779901664799549,6.108524456778169,6.230954499969395,6.4484605428273225,6.823532092588736,0.4066519272869601,6.704938750899857,0.09732618681142194,6.262646499858295,0.17216974993396167,-0.4422922510415619,0.1185933416888787,-0.5608855927304406
6100812,24521098,6624251,1131,2276,PSR2200160994.hg.1,2,31345811.0,31346232.0,probeset_region,133.33333,200.33333,209.22223,226.11111,186.77777,196.44444,199.88889,129.88889,167.0,7.069673473182047,7.653442202157268,7.715771418437842,7.827254501035211,7.552882477623614,7.625302952198195,7.65025393662135,7.0321987850133105,7.392317422778761,7.479629031259052,0.3563971134832733,7.668479976952341,0.14219069381541274,7.358256714804473,0.31043218499068564,-0.31022326214786755,-0.18885094569328853,-0.12137231645457902
6239779,24521098,6624252,738,2328,PSR2200160994.hg.1,2,31345811.0,31346232.0,probeset_region,157.77777,104.0,93.111115,245.22223,217.44444,83.111115,103.888885,120.22222,135.0,7.310865138033407,6.714245517666122,6.556293209870474,7.943817204342939,7.771122593701025,6.394224546703997,6.712718001280165,6.921510374792486,7.087462841250339,6.860467955190001,0.39797041299504904,7.36972144824932,0.8492064006056392,6.907230405774331,0.18778008921991027,-0.46249104247498884,-0.5092534930593189,0.04676245058433004
6428013,24521098,6624253,1372,2398,PSR2200160994.hg.1,2,31345811.0,31346232.0,probeset_region,139.0,124.44444,143.11111,126.22222,166.44444,105.0,141.77777,124.44444,129.11111,7.129283016944966,6.970904749832212,7.171037796755075,6.9912068719289895,7.3875386855478276,6.727920454563199,7.157627574113543,6.970904749832212,7.023600396657159,7.090408521177419,0.10557807032496416,7.035555337346672,0.3320378629772519,7.050710906867638,0.09626831306200168,0.015155569520966417,0.054853183830746666,-0.03969761430978025
277153,24521099,6624254,1112,103,PSR2200160995.hg.1,2,31346233.0,31346263.0,probeset_region,6061.222,6304.3335,6414.3335,6472.0,6576.5557,6652.5557,6105.8887,5312.1113,5269.1113,12.565631009557915,12.622356962977129,12.647308549299684,12.660218788535618,12.683335837240195,12.699909808433517,12.576221829859984,12.375341227258717,12.363617722964314,12.611765507278243,0.041856174274928104,12.68115481140311,0.019935193011616205,12.438393593361004,0.11950659906695127,-0.24276121804210504,-0.06938930412486677,-0.17337191391723827
349233,24521099,6624255,832,130,PSR2200160995.hg.1,2,31346233.0,31346263.0,probeset_region,5772.3335,5447.5557,5651.0,6040.3335,6302.4443,5592.1113,5746.3335,5066.6665,4907.5557,12.49518884956504,12.411658126945285,12.46454575033394,12.560651313660085,12.621924647958883,12.449435331405281,12.488677050418177,12.307105870507895,12.261082860559966,12.457130908948088,0.0422561274838049,12.544003764341417,0.08744139039962866,12.35228859382868,0.12033656002776441,-0.19171517051273668,-0.08687285539332912,-0.10484231511940756
3062801,24521099,6624256,2240,1142,PSR2200160995.hg.1,2,31346233.0,31346263.0,probeset_region,6689.6665,5153.1113,6062.1113,7164.778,6572.1113,5823.5557,6277.222,5549.3335,5153.6665,12.707934219592314,12.331507984218803,12.565842597461982,12.806907599548243,12.68236070469901,12.507932280230834,12.61614036725455,12.43835874417991,12.331663375936474,12.5350949337577,0.19008745825756695,12.665733528159363,0.15017958463119094,12.462054162456978,0.14371114877712207,-0.20367936570238498,-0.13063859440166325,-0.07304077130072173
3754257,24521099,6624257,2256,1400,PSR2200160995.hg.1,2,31346233.0,31346263.0,probeset_region,5965.5557,4716.5557,5385.0,5592.6665,6339.8887,5585.0,5363.4443,4842.222,4738.5557,12.542682626474885,12.203823825443429,12.394998514501673,12.449578527124212,12.630469332071137,12.44759985827995,12.389213025018591,12.241751468331584,12.210536096675586,12.38050165547333,0.169893910869062,12.5092159058251,0.10501320781168984,12.280500196675254,0.09543300865901438,-0.22871570914984574,-0.12871425035176998,-0.10000145879807576
6133780,24521099,6624258,1939,2288,PSR2200160995.hg.1,2,31346233.0,31346263.0,probeset_region,6460.3335,5666.1113,5830.778,5704.4443,6403.6665,6166.6665,5798.8887,5293.222,5191.778,12.65761622507155,12.468397828552309,12.509720044324883,12.47812353161267,12.644907734903187,12.590509043078423,12.501809492820348,12.370203022355517,12.342290787098532,12.545244699316248,0.09948568354049624,12.571180103198094,0.08505556157292803,12.404767767424799,0.08519152287680476,-0.16641233577329473,-0.025935403881845787,-0.14047693189144894
6170427,24521099,6624259,1066,2302,PSR2200160995.hg.1,2,31346233.0,31346263.0,probeset_region,6524.5557,5917.0,6269.778,5851.4443,7234.778,5910.5557,5790.4443,5386.0,5531.6665,12.671885039931611,12.530893981193922,12.6144286917745,12.5148235922311,12.820932396663896,12.529322119547958,12.499707473367089,12.395266349839096,12.433759248807707,12.60573590430001,0.0708963544658761,12.621692702814316,0.17269885213151986,12.44291102400463,0.052818588705953004,-0.17878167880968654,-0.015956798514306314,-0.16282488029538023
191904,23658341,1910522,1623,71,JUC2200054818.hg.1,1,,,junction,74.666664,65.77778,101.22222,72.111115,179.11111,62.555557,132.44444,103.111115,82.333336,6.241585938081258,6.061296197583165,6.675565037538052,6.192018839204111,7.492743401235968,5.989946373821705,7.06009541593378,6.701980283204663,6.3808218279684885,6.326149057734159,0.315744743169152,6.558236204753928,0.8155894160200785,6.714299175702311,0.3398043086264309,0.1560629709483825,-0.23208714701976962,0.38815011796815213
1990049,23658341,1910523,1488,742,JUC2200054818.hg.1,1,,,junction,82.333336,91.0,91.0,65.888885,98.77778,86.111115,160.22223,96.55556,94.333336,6.3808218279684885,6.523561956057013,6.523561956057013,6.063694602181909,6.64064664555595,6.444784898830495,7.332906863310246,6.608152153165687,6.574908874542861,6.475981913360838,0.08241105137607131,6.383042048856118,0.2933897573716392,6.838655963672931,0.42835644355795544,0.455613914816813,0.0929398645047197,0.3626740503120933
4842876,23658341,1910524,115,1807,JUC2200054818.hg.1,1,,,junction,53.555557,61.22222,80.888885,74.44444,79.333336,139.44444,117.111115,63.22222,83.111115,5.769654257706961,5.959357995847494,6.3555957479138705,6.2373427303815365,6.327926881180546,7.133855729318825,6.884000921507003,6.005000662015305,6.394224546703997,6.028202667156108,0.29897583357550306,6.566375113626969,0.4935352662004008,6.4277420434087675,0.4404576381283833,-0.13863307021820148,-0.5381724464708606,0.3995393762526591
6172496,23658341,1910525,455,2303,JUC2200054818.hg.1,1,,,junction,60.22222,88.77778,96.666664,68.22222,103.111115,80.55556,70.77778,60.666668,102.22222,5.9359834871526385,6.48828649493187,6.609794316134915,6.113163333914129,6.701980283204663,6.349711281392425,6.165465370290141,5.946418989543506,6.6896097730922355,6.344688099406475,0.35912481494815496,6.3882849661704055,0.2962976490135654,6.267164710975294,0.381890301146533,-0.1211202551951116,-0.04359686676393082,-0.07752338843118078
1353075,23658342,1910526,2354,504,JUC2200054819.hg.1,1,,,junction,58.77778,27.222221,37.88889,45.22222,39.444443,34.88889,38.666668,48.666668,32.333332,5.901537381573214,4.8187596419956416,5.281286126114145,5.53051469023991,5.337869578278967,5.165465370290141,5.309855308834222,5.634206056676876,5.058893634019119,5.333861049894334,0.5433001014992073,5.344616546269672,0.1826181608760418,5.334318333176739,0.288435305720488,-0.010298213092933217,-0.01075549637533868,0.0004572832824054629
4043843,23658342,1910527,2402,1508,JUC2200054819.hg.1,1,,,junction,40.22222,37.22222,35.0,33.11111,30.222221,32.666668,28.666666,42.333332,37.555557,5.365350345510325,5.256339721263013,5.169925001442312,5.092169826001337,4.9645012796081875,5.07324903652019,4.890770899327012,5.437405269973107,5.2688669145762335,5.263871689405216,0.09793014951533895,5.043306714043238,0.06890008302622184,5.199014361292117,0.2799318098986713,0.15570764724887898,0.22056497536197828,-0.0648573281130993
4412375,23658342,1910528,1094,1646,JUC2200054819.hg.1,1,,,junction,30.777779,31.666666,47.0,37.22222,40.0,38.0,39.0,32.444443,40.22222,4.989946373821705,5.029747315315252,5.584962500721156,5.256339721263013,5.357552004618084,5.285402218862249,5.321928094887363,5.063694602181909,5.365350345510325,5.201552063286038,0.3326389955891896,5.299764648247781,0.05211229326058858,5.250324347526532,0.16307780151768062,-0.049440300721249386,-0.09821258496174323,0.048772284240493846
5819321,23658342,1910529,1040,2171,JUC2200054819.hg.1,1,,,junction,45.333332,54.22222,55.555557,58.77778,49.77778,59.88889,69.55556,52.444443,36.555557,5.533978532409223,5.787177017973314,5.821596887882458,5.901537381573214,5.666125377700855,5.928107091560997,6.1406878148845845,5.739968036561036,5.230954499969395,5.714250812754998,0.157066078950676,5.831923283611688,0.1441984624589389,5.703870117138339,0.45593965708921436,-0.1280531664733484,-0.11767247085668942,-0.010380695616658997
370830,23658343,1910530,989,138,JUC2200054820.hg.1,1,,,junction,102.77778,186.66667,176.22223,152.44444,175.66667,289.8889,146.22223,131.44444,142.77777,6.697353750052028,7.552028650459924,7.469415762416888,7.261572586875276,7.464886090264837,8.184324363685679,7.201851709352303,7.049243500551913,7.1676968325014165,7.239599387642947,0.47141167882487733,7.636927680275264,0.48483651050810517,7.139597347468545,0.08009058710391793,-0.4973303328067189,-0.3973282926323165,-0.1000020401744024
2681118,23658343,1910531,1117,1000,JUC2200054820.hg.1,1,,,junction,130.33333,239.33333,200.33333,170.66667,147.66667,202.66667,115.44444,172.55556,112.77778,7.037089262862683,7.908892917987378,7.653442202157268,7.423466164094626,7.215937448557398,7.670066105126671,6.863497979089623,7.439253750792996,6.830075009306603,7.533141461002443,0.4481792102652632,7.436489905926233,0.22734428202139925,7.044275579729741,0.3424691087377583,-0.3922143261964912,0.09665155507621037,-0.4888658812727016
3226790,23658343,1910532,69,1204,JUC2200054820.hg.1,1,,,junction,129.33333,243.22223,153.33333,133.11111,279.55554,204.55556,119.333336,147.33333,104.333336,7.026062240284969,7.932050709568391,7.26990583499312,7.067284995789559,8.132142601337577,7.6833845658607025,6.910892556656013,7.212698975663436,6.7188182822878755,7.409339594948826,0.4688124429664476,7.62760405432928,0.5346157770992125,6.947469938202441,0.24896377939948577,-0.6801341161268386,-0.21826445938045325,-0.46186965674638536
4508467,23658343,1910533,706,1682,JUC2200054820.hg.1,1,,,junction,134.88889,220.44444,234.0,158.11111,220.66667,204.66667,134.66667,126.888885,128.66667,7.086283651085434,7.790800982351197,7.876516946564999,7.3138908065674455,7.792248062770823,7.684164214106996,7.083922537633,6.998747078438346,7.018663900855727,7.584533860000543,0.43362052493307773,7.5967676944817555,0.25086855098349775,7.033777838975691,0.04455376590565149,-0.5629898555060642,-0.012233834481212291,-0.5507560210248519
3170979,23658344,1910534,538,1183,JUC2200054821.hg.1,1,,,junction,55.11111,79.77778,94.44444,53.11111,60.22222,65.888885,56.0,79.0,56.22222,5.810214565298934,6.3358865676174325,6.576589294068934,5.757852949339322,5.9359834871526385,6.063694602181909,5.832890014164741,6.321928094887363,5.838503599255667,6.2408968089951005,0.39191816353247705,5.919177012891289,0.15361192120468525,5.997773902769257,0.2807397964044279,0.07859688987796787,0.3217197961038112,-0.24312290622584332
5131473,23658344,1910535,1952,1914,JUC2200054821.hg.1,1,,,junction,65.888885,115.666664,49.555557,71.77778,99.22222,116.333336,51.11111,97.111115,40.333332,6.063694602181909,6.8662485796629165,5.659797782025678,6.185426111786912,6.647058609610308,6.874469149185714,5.70351909933864,6.616344676067488,5.369233765283099,6.196580321290168,0.6141049116698802,6.568984623527645,0.3510936304236645,5.896365846896408,0.6455337380664736,-0.6726187766312366,-0.3724043022374772,-0.30021447439375937
5754050,23658344,1910536,89,2147,JUC2200054821.hg.1,1,,,junction,97.888885,135.88889,98.333336,80.0,103.0,97.666664,91.77778,59.333332,62.666668,6.62773647494228,7.0968615035159335,6.634206056676876,6.339850002884624,6.700439718141092,6.624490827722355,6.535707399101006,5.914883355956277,5.99246635612844,6.786268011711697,0.2690013043375749,6.55492684958269,0.19009365054663688,6.147685703728574,0.33826824790201737,-0.4072411458541154,0.23134116212900757,-0.638582307983123
5989604,23658344,1910537,2483,2234,JUC2200054821.hg.1,1,,,junction,71.55556,66.333336,126.55556,57.77778,73.666664,131.22223,40.88889,63.555557,69.888885,6.181014213815878,6.07324903652019,6.994981944409141,5.877198931478688,6.222392372198547,7.046820930748888,5.388495726424349,6.012469389851681,6.147487543313843,6.41641506491507,0.5039425154668171,6.382137411475374,0.6009515483584108,5.8494842198632915,0.40489538000996267,-0.5326531916120825,0.034277653439696465,-0.5669308450517789
217966,23658345,1910538,885,81,JUC2200054822.hg.1,1,,,junction,62.555557,81.0,65.0,64.666664,96.111115,92.22222,98.77778,87.888885,94.111115,5.989946373821705,6.357552004618084,6.044394119358453,6.037089262862683,6.601564518433066,6.542601985878453,6.64064664555595,6.473931133297963,6.571542036392898,6.130630832599414,0.1983962020333395,6.3937519223914,0.31028266884872424,6.562039938415604,0.08376295664754396,0.16828801602420462,-0.26312108979198534,0.43140910581618996
2471533,23658345,1910539,572,922,JUC2200054822.hg.1,1,,,junction,114.22222,91.666664,94.333336,103.111115,96.55556,91.666664,79.333336,94.0,121.0,6.848275166756748,6.533978532409223,6.574908874542861,6.701980283204663,6.608152153165687,6.533978532409223,6.327926881180546,6.569855608330948,6.930737337562887,6.652387524569611,0.17087363605314065,6.614703656259857,0.08419227228301898,6.609506609024794,0.30335501145191085,-0.005197047235062868,0.03768386830975423,-0.0428809155448171
2515165,23658345,1910540,1324,938,JUC2200054822.hg.1,1,,,junction,99.22222,84.44444,66.888885,84.22222,111.77778,71.333336,96.666664,77.77778,75.44444,6.647058609610308,6.416914757893013,6.085103496318218,6.413157751710048,6.817339021474452,6.176588782446316,6.609794316134915,6.299716831321731,6.256339721263013,6.383025621273846,0.2825061813914449,6.469028518543605,0.32400829332531067,6.388616956239886,0.19276919312188528,-0.08041156230371893,-0.08600289726975952,0.005591334966040584
2819777,23658345,1910541,416,1052,JUC2200054822.hg.1,1,,,junction,160.22223,140.33333,191.11111,117.22222,98.888885,103.22222,88.666664,90.0,87.55556,7.332906863310246,7.142957901922752,7.585797177664144,6.885357423714056,6.642252255098209,6.70351909933864,6.486499820917662,6.507794640198696,6.4685109401689616,7.3538873142990475,0.22216388214010038,6.743709592716968,0.1264376825571786,6.48760180042844,0.019665020751023308,-0.2561077922885282,0.6101777215820796,-0.8662855138706078
136460,23658346,1910542,2459,50,JUC2200054823.hg.1,1,,,junction,217.44444,252.55556,223.77777,199.0,235.55556,318.66666,197.33333,204.66667,192.33333,7.771122593701025,7.9861580844930735,7.812355559588972,7.643856189774724,7.886035243349943,8.32042445838711,7.631783320476201,7.684164214106996,7.594946551338986,7.8565454125943575,0.11412547001665499,7.950105297170592,0.34280444041862435,7.636964695307395,0.04483394719743713,-0.31314060186319725,-0.09355988457623443,-0.21958071728696282
1816737,23658346,1910543,2376,677,JUC2200054823.hg.1,1,,,junction,153.33333,297.66666,228.44444,167.88889,226.77777,264.66666,169.88889,148.55556,148.0,7.26990583499312,8.222392372198547,7.8420010542040695,7.399930577923136,7.83148314999678,8.053473358027711,7.416914757893013,7.224537709522967,7.219168520462161,7.778099753798578,0.479447789685729,7.761629028649209,0.3323239986197731,7.286873662626047,0.11265088500081427,-0.47475536602316204,0.01647072514936898,-0.491226091172531
5276565,23658346,1910544,2324,1968,JUC2200054823.hg.1,1,,,junction,208.66667,305.1111,278.55554,174.33333,258.66666,352.0,130.55556,241.44444,137.44444,7.711953741156192,8.257911617997172,8.126991135440857,7.453956446719854,8.020516960822464,8.46352437327118,7.039528382779356,7.921510374792486,7.113163333914129,8.032285498198073,0.2850339788785697,7.979332593604499,0.5060424524263202,7.358067363828657,0.4893429742625761,-0.6212652297758421,0.05295290459357371,-0.6742181343694158
6518241,23658346,1910545,480,2432,JUC2200054823.hg.1,1,,,junction,232.55556,298.1111,272.0,178.22223,203.88889,337.66666,170.66667,170.33333,175.88889,7.867621962992644,8.224537709522966,8.092757140919852,7.485605776304227,7.678697915110909,8.403722142716799,7.423466164094626,7.420662005644357,7.466699591445835,8.061638937811821,0.18048121634626949,7.8560086113773115,0.4840596325108232,7.436942587061606,0.025808434834290305,-0.41906602431570583,0.20563032643450985,-0.6246963507502157
880344,23658347,1910546,1303,328,JUC2200054824.hg.1,1,,,junction,119.77778,225.11111,292.0,132.0,172.55556,245.22223,182.22223,177.55556,146.44444,6.91621123371093,7.820888099346461,8.194756854422248,7.05528243550119,7.439253750792996,7.943817204342939,7.517450735394254,7.480229225931462,7.204027637338748,7.643952062493213,0.657380785323866,7.479451130212375,0.4456291965797398,7.400569199554821,0.17122441254220477,-0.07888193065755456,0.16450093228083773,-0.24338286293839229
4994008,23658347,1910547,1167,1863,JUC2200054824.hg.1,1,,,junction,81.666664,199.44444,186.77777,104.0,98.111115,198.88889,72.0,95.666664,83.111115,6.369233765283099,7.647058609610308,7.552882477623614,6.714245517666122,6.630974947836241,7.643054445335818,6.189824558880018,6.594946551338986,6.394224546703997,7.1897249508390075,0.7121247258312261,6.996091636946061,0.5618310720578029,6.392998552307667,0.20256377882083468,-0.6030930846383944,0.19363331389294647,-0.7967263985313409
